time,price,volume
1577625417000,6.06,null
1577625449000,6.06,null
1577625479000,6.06,null
1577625511000,6.06,null
1577625542000,6.06,null
1577625574000,6.07,null
1577625606000,6.07,null
1577625637000,6.07,null
1577625670000,6.07,null
1577625702000,6.07,null
1577625733000,6.07,null
1577625764000,6.07,null
1577625862000,6.07,null
1577625945000,6.04,null
1577625983000,6.03,null
1577626014000,6.03,null
1577626045000,6.03,null
1577626076000,6.01,null
1577626108000,6,null
1577626140000,5.99,null
1577626171000,5.98,null
1577626202000,5.96,null
1577626234000,5.96,null
1577626265000,5.92,null
1577626296000,5.92,null
1577626327000,5.93,null
1577626359000,5.93,null
1577626391000,5.87,null
1577626426000,5.87,null
1577626457000,5.9,null
1577626488000,5.9,null
1577626519000,5.86,null
1577626551000,5.93,null
1577626582000,5.88,null
1577626613000,5.92,null
1577626644000,5.92,null
1577626695000,5.93,null
1577626726000,5.93,null
1577626758000,5.93,null
1577626789000,5.91,null
1577626820000,5.91,null
1577626852000,5.91,null
1577626940000,5.92,null
1577626971000,5.9,null
1577627003000,5.92,null
1577627035000,5.91,null
1577627083000,5.9,null
1577627115000,5.84,null
1577627145000,5.85,null
1577627178000,5.85,null
1577627209000,5.88,null
1577627241000,5.84,null
1577627272000,5.88,null
1577627304000,5.88,null
1577627335000,5.84,null
1577627367000,5.88,null
1577627398000,5.86,null
1577627429000,5.86,null
1577627460000,5.86,null
1577627492000,5.86,null
1577627523000,5.86,null
1577627555000,5.85,null
1577627607000,5.86,null
1577627673000,5.86,null
1577627730000,5.86,null
1577627761000,5.86,null
1577627793000,5.86,null
1577627842000,5.86,null
1577627927000,5.86,null
1577627988000,5.8,null
1577628055000,5.8,null
1577628090000,5.77,null
1577628120000,5.79,null
1577628151000,5.8,null
1577628183000,5.8,null
1577628214000,5.8,null
1577628245000,5.79,null
1577628276000,5.79,null
1577628307000,5.78,null
1577628338000,5.79,null
1577628370000,5.8,null
1577628401000,5.8,null
1577628432000,5.8,null
1577628463000,5.79,null
1577628495000,5.79,null
1577628526000,5.79,null
1577628557000,5.79,null
1577628589000,5.79,null
1577628620000,5.79,null
1577628651000,5.79,null
1577628682000,5.79,null
1577628713000,5.8,null
1577628744000,5.8,null
1577628776000,5.8,null
1577628807000,5.8,null
1577628838000,5.84,null
1577628869000,5.84,null
1577628955000,5.85,null
1577628986000,5.84,null
1577629032000,5.83,null
1577629063000,5.82,null
1577629096000,5.83,null
1577629201000,5.81,null
1577629232000,5.81,null
1577629263000,5.82,null
1577629294000,5.82,null
1577629345000,5.85,null
1577629455000,5.82,null
1577629487000,5.8,null
1577629518000,5.8,null
1577629550000,5.79,null
1577629581000,5.8,null
1577629613000,5.8,null
1577629644000,5.79,null
1577629676000,5.78,null
1577629707000,5.78,null
1577629738000,5.77,null
1577629838000,5.78,null
1577629871000,5.78,null
1577629903000,5.81,null
1577629938000,5.81,null
1577629969000,5.8,null
1577630004000,5.81,null
1577630036000,5.81,null
1577630068000,5.77,null
1577630100000,5.8,null
1577630136000,5.8,null
1577630168000,5.8,null
1577630201000,5.76,null
1577630232000,5.76,null
1577630267000,5.75,null
1577630298000,5.72,null
1577630330000,5.75,null
1577630361000,5.75,null
1577630392000,5.76,null
1577630424000,5.76,null
1577630455000,5.76,null
1577630486000,5.76,null
1577630517000,5.76,null
1577630549000,5.76,null
1577630580000,5.76,null
1577630611000,5.75,null
1577630642000,5.74,null
1577630674000,5.73,null
1577630705000,5.73,null
1577630736000,5.75,null
1577630768000,5.76,null
1577630799000,5.76,null
1577630830000,5.76,null
1577630861000,5.76,null
1577630892000,5.76,null
1577630923000,5.76,null
1577630954000,5.76,null
1577630985000,5.75,null
1577631016000,5.73,null
1577631048000,5.73,null
1577631078000,5.73,null
1577631110000,5.75,null
1577631141000,5.76,null
1577631172000,5.76,null
1577631203000,5.76,null
1577631234000,5.76,null
1577631266000,5.76,null
1577631297000,5.76,null
1577631329000,5.79,null
1577631360000,5.79,null
1577631392000,5.79,null
1577631423000,5.79,null
1577631454000,5.79,null
1577631486000,5.79,null
1577631517000,5.79,null
1577631549000,5.75,null
1577631581000,5.75,null
1577631612000,5.75,null
1577631644000,5.75,null
1577631704000,5.74,null
1577631762000,5.76,null
1577631793000,5.76,null
1577631824000,5.76,null
1577631856000,5.76,null
1577631887000,5.76,null
1577631918000,5.76,null
1577631949000,5.76,null
1577631981000,5.76,null
1577632012000,5.74,null
1577632043000,5.74,null
1577632074000,5.75,null
1577632105000,5.76,null
1577632137000,5.8,null
1577632168000,5.78,null
1577632199000,5.78,null
1577632230000,5.82,null
1577632263000,5.84,null
1577632294000,5.9,null
1577632326000,5.85,null
1577632357000,5.86,null
1577632388000,5.86,null
1577632419000,5.87,null
1577632451000,5.87,null
1577632482000,5.85,null
1577632514000,5.85,null
1577632545000,5.85,null
1577632576000,5.81,null
1577632607000,5.81,null
1577632638000,5.84,null
1577632670000,5.82,null
1577632701000,5.82,null
1577632733000,5.84,null
1577632764000,5.85,null
1577632796000,5.84,null
1577632827000,5.83,null
1577633438000,5.84,null
1577633469000,5.84,null
1577633499000,5.87,null
1577633531000,5.87,null
1577633562000,5.87,null
1577633593000,5.87,null
1577633625000,5.87,null
1577633656000,5.86,null
1577633728000,5.87,null
1577634628000,5.91,null
1577634712000,5.93,null
1577634743000,5.93,null
1577634775000,5.94,null
1577634806000,5.94,null
1577634837000,5.94,null
1577634869000,5.94,null
1577634900000,5.94,null
1577634932000,5.94,null
1577635228000,5.98,null
1577635259000,5.98,null
1577635292000,5.97,null
1577635324000,5.98,null
1577635414000,5.96,null
1577635445000,5.94,null
1577635477000,5.94,null
1577635508000,5.94,null
1577635539000,5.92,null
1577635570000,5.92,null
1577635602000,5.91,null
1577635633000,5.91,null
1577635664000,5.91,null
1577635696000,5.91,null
1577635757000,5.91,null
1577635789000,5.91,null
1577635820000,5.91,null
1577635854000,5.91,null
1577635891000,5.91,null
1577635922000,5.87,null
1577635954000,5.87,null
1577635985000,5.87,null
1577636018000,5.87,null
1577636049000,5.86,null
1577636081000,5.94,null
1577636114000,5.87,null
1577636145000,5.87,null
1577636177000,5.87,null
1577636208000,5.87,null
1577636240000,5.93,null
1577636273000,5.93,null
1577636304000,5.93,null
1577636335000,5.93,null
1577636366000,5.93,null
1577636398000,5.93,null
1577636429000,5.89,null
1577636460000,5.93,null
1577636491000,5.93,null
1577636523000,5.93,null
1577636554000,5.93,null
1577636585000,5.93,null
1577636616000,5.93,null
1577636648000,5.93,null
1577636679000,5.9,null
1577636710000,5.9,null
1577636741000,5.9,null
1577636772000,5.9,null
1577636803000,5.93,null
1577636835000,5.92,null
1577636866000,5.92,null
1577636898000,5.92,null
1577636929000,5.92,null
1577636961000,5.92,null
1577636991000,5.92,null
1577637023000,5.92,null
1577637054000,5.92,null
1577637085000,5.88,null
1577637117000,5.88,null
1577637148000,5.88,null
1577637179000,5.88,null
1577637211000,5.88,null
1577637242000,5.88,null
1577637273000,5.88,null
1577637305000,5.88,null
1577637336000,5.89,null
1577637367000,5.88,null
1577637399000,5.88,null
1577637430000,5.84,null
1577637461000,5.84,null
1577637494000,5.84,null
1577637525000,5.84,null
1577637557000,5.84,null
1577637588000,5.89,null
1577637620000,5.89,null
1577637651000,5.89,null
1577637683000,5.89,null
1577637714000,5.85,null
1577637745000,5.85,null
1577637776000,5.84,null
1577637808000,5.84,null
1577637839000,5.84,null
1577637870000,5.84,null
1577637902000,5.84,null
1577637933000,5.84,null
1577637965000,5.84,null
1577637996000,5.85,null
1577638027000,5.89,null
1577638059000,5.89,null
1577638091000,5.89,null
1577638125000,5.84,null
1577638201000,5.83,null
1577638233000,5.83,null
1577638321000,5.83,null
1577638353000,5.83,null
1577638384000,5.83,null
1577638415000,5.82,null
1577638446000,5.82,null
1577638477000,5.83,null
1577638509000,5.83,null
1577638540000,5.83,null
1577638571000,5.83,null
1577638602000,5.84,null
1577638636000,5.83,null
1577638700000,5.82,null
1577638830000,5.83,null
1577638931000,5.83,null
1577638968000,5.83,null
1577639006000,5.83,null
1577639045000,5.82,null
1577639083000,5.81,null
1577639162000,5.84,null
1577639201000,5.8,null
1577639239000,5.82,null
1577639277000,5.79,null
1577639315000,5.83,null
1577639351000,5.83,null
1577639566000,5.8,null
1577639827000,5.85,null
1577640011000,5.84,null
1577640048000,5.84,null
1577640084000,5.84,null
1577640123000,5.84,null
1577640162000,5.82,null
1577640201000,5.82,null
1577640239000,5.8,null
1577640278000,5.8,null
1577640318000,5.8,null
1577640357000,5.8,null
1577640396000,5.8,null
1577640436000,5.8,null
1577640474000,5.8,null
1577640513000,5.8,null
1577640552000,5.8,null
1577640589000,5.8,null
1577640628000,5.8,null
1577640667000,5.8,null
1577640705000,5.8,null
1577640745000,5.8,null
1577640783000,5.8,null
1577640821000,5.8,null
1577640855000,5.8,null
1577640886000,5.8,null
1577640917000,5.8,null
1577640949000,5.86,null
1577640980000,5.86,null
1577641010000,5.86,null
1577641041000,5.86,null
1577641073000,5.86,null
1577641103000,5.86,null
1577641135000,5.86,null
1577641167000,5.86,null
1577641201000,5.82,null
1577641239000,5.82,null
1577641279000,5.83,null
1577641318000,5.83,null
1577641357000,5.83,null
1577641395000,5.83,null
1577641435000,5.83,null
1577641474000,5.83,null
1577641513000,5.81,null
1577641550000,5.84,null
1577641589000,5.82,null
1577641629000,5.82,null
1577641668000,5.82,null
1577641815000,5.82,null
1577641921000,5.82,null
1577642041000,5.82,null
1577642074000,5.82,null
1577642113000,5.82,null
1577642153000,5.82,null
1577642189000,5.82,null
1577642226000,5.82,null
1577642264000,5.82,null
1577642312000,5.82,null
1577642345000,5.82,null
1577642382000,5.82,null
1577642418000,5.82,null
1577642655000,5.83,null
1577642687000,5.83,null
1577642718000,5.83,null
1577642750000,5.83,null
1577642782000,5.83,null
1577642813000,5.8,null
1577642844000,5.8,null
1577642875000,5.8,null
1577642907000,5.8,null
1577642938000,5.81,null
1577642970000,5.81,null
1577643001000,5.81,null
1577643032000,5.81,null
1577643064000,5.81,null
1577643095000,5.81,null
1577643127000,5.81,null
1577643158000,5.81,null
1577643189000,5.81,null
1577643221000,5.81,null
1577643253000,5.81,null
1577643284000,5.81,null
1577643315000,5.81,null
1577643346000,5.8,null
1577643378000,5.8,null
1577643409000,5.8,null
1577643441000,5.83,null
1577643473000,5.83,null
1577643504000,5.83,null
1577643535000,5.82,null
1577643567000,5.82,null
1577643598000,5.82,null
1577643631000,5.81,null
1577643662000,5.81,null
1577643694000,5.81,null
1577643725000,5.81,null
1577643757000,5.81,null
1577643789000,5.82,null
1577643820000,5.81,null
1577643852000,5.8,null
1577643884000,5.8,null
1577643915000,5.8,null
1577643947000,5.79,null
1577643982000,5.79,null
1577644013000,5.79,null
1577644044000,5.79,null
1577644077000,5.79,null
1577644108000,5.79,null
1577644140000,5.78,null
1577644171000,5.78,null
1577644203000,5.78,null
1577644234000,5.78,null
1577644266000,5.78,null
1577644298000,5.8,null
1577644329000,5.8,null
1577644361000,5.8,null
1577644393000,5.8,null
1577644424000,5.8,null
1577644456000,5.8,null
1577644487000,5.8,null
1577644519000,5.8,null
1577644551000,5.8,null
1577644582000,5.8,null
1577644614000,5.8,null
1577644645000,5.8,null
1577644677000,5.8,null
1577644708000,5.8,null
1577644740000,5.8,null
1577644771000,5.8,null
1577644803000,5.8,null
1577644834000,5.8,null
1577644869000,5.8,null
1577644908000,5.8,null
1577644947000,5.8,null
1577644987000,5.8,null
1577645026000,5.8,null
1577645063000,5.8,null
1577645101000,5.8,null
1577645138000,5.8,null
1577645174000,5.8,null
1577645211000,5.8,null
1577645248000,5.8,null
1577645286000,5.79,null
1577645323000,5.79,null
1577645361000,5.79,null
1577645398000,5.81,null
1577645436000,5.81,null
1577645473000,5.81,null
1577645511000,5.82,null
1577645550000,5.82,null
1577645587000,5.82,null
1577645624000,5.82,null
1577645664000,5.82,null
1577645701000,5.82,null
1577645738000,5.81,null
1577645775000,5.81,null
1577645812000,5.81,null
1577645850000,5.81,null
1577645888000,5.81,null
1577645926000,5.81,null
1577645962000,5.81,null
1577645998000,5.81,null
1577646035000,5.81,null
1577646072000,5.81,null
1577646110000,5.81,null
1577646147000,5.81,null
1577646182000,5.82,null
1577646219000,5.82,null
1577646255000,5.82,null
1577646288000,5.82,null
1577646320000,5.82,null
1577646351000,5.81,null
1577646382000,5.81,null
1577646413000,5.81,null
1577646444000,5.81,null
1577646475000,5.81,null
1577646506000,5.8,null
1577646541000,5.8,null
1577646581000,5.8,null
1577646620000,5.8,null
1577646659000,5.8,null
1577646698000,5.8,null
1577646737000,5.8,null
1577646775000,5.8,null
1577646813000,5.8,null
1577646851000,5.8,null
1577646888000,5.8,null
1577646924000,5.8,null
1577646961000,5.81,null
1577646998000,5.81,null
1577647034000,5.82,null
1577647071000,5.82,null
1577647107000,5.82,null
1577647144000,5.82,null
1577647182000,5.82,null
1577647218000,5.82,null
1577647254000,5.82,null
1577647292000,5.8,null
1577647329000,5.8,null
1577647367000,5.8,null
1577647405000,5.8,null
1577647440000,5.82,null
1577647478000,5.82,null
1577647513000,5.82,null
1577647550000,5.82,null
1577647583000,5.82,null
1577647615000,5.82,null
1577647647000,5.82,null
1577647684000,5.8,null
1577647720000,5.8,null
1577647759000,5.8,null
1577647798000,5.8,null
1577647835000,5.8,null
1577647867000,5.8,null
1577647901000,5.8,null
1577647940000,5.8,null
1577647980000,5.8,null
1577648019000,5.8,null
1577648058000,5.8,null
1577648097000,5.8,null
1577648137000,5.8,null
1577648176000,5.8,null
1577648215000,5.8,null
1577648255000,5.8,null
1577648295000,5.79,null
1577648334000,5.79,null
1577648373000,5.79,null
1577648413000,5.79,null
1577648453000,5.79,null
1577648492000,5.79,null
1577648531000,5.8,null
1577648569000,5.78,null
1577648609000,5.78,null
1577648648000,5.78,null
1577648688000,5.78,null
1577648728000,5.78,null
1577648768000,5.78,null
1577648808000,5.78,null
1577648847000,5.78,null
1577648887000,5.78,null
1577648926000,5.78,null
1577648965000,5.76,null
1577649002000,5.76,null
1577649039000,5.75,null
1577649076000,5.76,null
1577649110000,5.76,null
1577649145000,5.76,null
1577649182000,5.76,null
1577649219000,5.76,null
1577649255000,5.76,null
1577649292000,5.79,null
1577649330000,5.79,null
1577649368000,5.77,null
1577649405000,5.77,null
1577649443000,5.77,null
1577649484000,5.77,null
1577649522000,5.77,null
1577649561000,5.77,null
1577649600000,5.77,null
1577649636000,5.77,null
1577649672000,5.77,null
1577649710000,5.77,null
1577649748000,5.77,null
1577649786000,5.77,null
1577649823000,5.78,null
1577649861000,5.78,null
1577649896000,5.78,null
1577649978000,5.78,null
1577650011000,5.79,null
1577650049000,5.79,null
1577650087000,5.79,null
1577650127000,5.79,null
1577650165000,5.79,null
1577650205000,5.79,null
1577650243000,5.78,null
1577650282000,5.77,null
1577650321000,5.75,null
1577650363000,5.76,null
1577650400000,5.73,null
1577650436000,5.74,null
1577650473000,5.74,null
1577650509000,5.75,null
1577650546000,5.75,null
1577650584000,5.75,null
1577650623000,5.73,null
1577650658000,5.74,null
1577650694000,5.74,null
1577650731000,5.74,null
1577650769000,5.72,null
1577650807000,5.73,null
1577650844000,5.73,null
1577650882000,5.71,null
1577650920000,5.71,null
1577650957000,5.72,null
1577650995000,5.73,null
1577651032000,5.7,null
1577651068000,5.7,null
1577651106000,5.66,null
1577651143000,5.72,null
1577651180000,5.72,null
1577651217000,5.7,null
1577651254000,5.71,null
1577651292000,5.71,null
1577651331000,5.67,null
1577651367000,5.66,null
1577651402000,5.66,null
1577651436000,5.68,null
1577651472000,5.65,null
1577651509000,5.66,null
1577651545000,5.67,null
1577651582000,5.66,null
1577651619000,5.69,null
1577651656000,5.72,null
1577651694000,5.72,null
1577651731000,5.72,null
1577651769000,5.72,null
1577651809000,5.75,null
1577651847000,5.75,null
1577651885000,5.75,null
1577651924000,5.75,null
1577651961000,5.75,null
1577651999000,5.75,null
1577652036000,5.75,null
1577652072000,5.75,null
1577652110000,5.75,null
1577652149000,5.75,null
1577652186000,5.75,null
1577652225000,5.73,null
1577652261000,5.72,null
1577652298000,5.7,null
1577652337000,5.7,null
1577652376000,5.73,null
1577652414000,5.72,null
1577652453000,5.72,null
1577652492000,5.72,null
1577652532000,5.73,null
1577652569000,5.73,null
1577652608000,5.73,null
1577652646000,5.72,null
1577652684000,5.7,null
1577652723000,5.7,null
1577652762000,5.7,null
1577652802000,5.69,null
1577652840000,5.69,null
1577652877000,5.69,null
1577652911000,5.69,null
1577652944000,5.69,null
1577652976000,5.71,null
1577653007000,5.71,null
1577653039000,5.71,null
1577653070000,5.71,null
1577653103000,5.71,null
1577653134000,5.71,null
1577653168000,5.71,null
1577653202000,5.71,null
1577653241000,5.73,null
1577653282000,5.73,null
1577653316000,5.72,null
1577653355000,5.73,null
1577653394000,5.73,null
1577653433000,5.73,null
1577653472000,5.73,null
1577653512000,5.73,null
1577653550000,5.73,null
1577653589000,5.73,null
1577653626000,5.73,null
1577653665000,5.72,null
1577653703000,5.72,null
1577653740000,5.72,null
1577653777000,5.72,null
1577653815000,5.72,null
1577653853000,5.72,null
1577653892000,5.72,null
1577653929000,5.72,null
1577653968000,5.72,null
1577654006000,5.72,null
1577654044000,5.72,null
1577654083000,5.72,null
1577654121000,5.72,null
1577654156000,5.75,null
1577654187000,5.75,null
1577654219000,5.75,null
1577654250000,5.75,null
1577654281000,5.75,null
1577654313000,5.79,null
1577654344000,5.82,null
1577654376000,5.82,null
1577654407000,5.74,null
1577654440000,5.74,null
1577654471000,5.74,null
1577654502000,5.74,null
1577654534000,5.74,null
1577654565000,5.74,null
1577654596000,5.74,null
1577654628000,5.74,null
1577654660000,5.74,null
1577654691000,5.74,null
